"CustomerID","Recency","Frequency","Monetary","R_score","F_score","M_score","RFM_Score","Segment"
17514,19324,1,208.65,2,2,1,"221","Others"
17515,6497,4,639.02,4,4,3,"443","Loyal Customers"
17516,2925,5,768.08,5,4,3,"543","Loyal Customers"
17517,38398,1,153.94,1,2,1,"121","Others"
17519,3501,6,1844.02,4,5,4,"454","Best Customers"
17520,10183,1,546.81,3,2,3,"323","Others"
17521,6024,3,723.21,4,4,3,"443","Loyal Customers"
17522,226,5,1070.71,5,4,4,"544","Best Customers"
17523,2439,4,652.74,5,4,3,"543","Loyal Customers"
17524,42947,1,145,1,2,1,"121","Others"
17525,42593,1,422.7,1,2,2,"122","Others"
17526,989,4,1195.9,5,4,4,"544","Best Customers"
17527,10177,4,939.37,3,4,4,"344","Loyal Customers"
17528,188,8,3628.5,5,5,5,"555","Best Customers"
17530,3263,9,2169.19,4,5,5,"455","Best Customers"
17531,26182,1,296.7,1,2,2,"122","Others"
17534,10159,1,223.36,3,2,1,"321","Others"
17535,35922,1,164.4,1,2,1,"121","Others"
17536,24678,1,76.5,2,2,1,"221","Others"
17537,6067,2,897.62,4,3,3,"433","Loyal Customers"
17538,5389,1,98.42,4,2,1,"421","Recent but Infrequent"
17540,5084,2,578.9,4,3,3,"433","Loyal Customers"
17542,34962,1,170.75,1,2,1,"121","Others"
17545,8512,3,645.96,3,4,3,"343","Loyal Customers"
17548,30832,1,103.3,1,2,1,"121","Others"
17549,4946,2,148.86,4,3,1,"431","Others"
17550,26768,3,267.16,1,4,2,"142","At Risk"
17551,42568,1,306.84,1,2,2,"122","Others"
17552,11106,4,930.41,3,4,3,"343","Loyal Customers"
17553,19547,1,1487.6,2,2,4,"224","Others"
17554,176,5,1952.45,5,4,4,"544","Best Customers"
17555,4090,2,483.26,4,3,2,"432","Others"
17556,27975,1,157.9,1,2,1,"121","Others"
17557,2783,3,541.46,5,4,3,"543","Loyal Customers"
17560,15918,4,854.95,2,4,3,"243","At Risk"
17561,4076,1,167.62,4,2,1,"421","Recent but Infrequent"
17562,2762,7,1122.38,5,5,4,"554","Best Customers"
17564,5024,3,454.01,4,4,2,"442","Others"
17566,1450,2,901.21,5,3,3,"533","Loyal Customers"
17567,1265,8,4331.48,5,5,5,"555","Best Customers"
17569,40760,1,344.14,1,2,2,"122","Others"
17571,9484,4,1498.51,3,4,4,"344","Loyal Customers"
17572,12585,4,226.75,3,4,1,"341","Others"
17573,5967,3,380.6,4,4,2,"442","Others"
17574,32003,1,185.65,1,2,1,"121","Others"
17576,1459,19,3622.68,5,5,5,"555","Best Customers"
17578,29553,1,143.46,1,2,1,"121","Others"
17579,954,3,448.9,5,4,2,"542","Big Spenders (New)"
17580,32947,3,215.72,1,4,1,"141","At Risk"
17581,5,25,11045.04,5,5,5,"555","Best Customers"
17582,31259,1,175.27,1,2,1,"121","Others"
17584,1213,2,1242.3,5,3,4,"534","Loyal Customers"
17585,17538,4,1133.07,2,4,4,"244","At Risk"
17588,16634,3,1240.2,2,4,4,"244","At Risk"
17589,11108,4,2404.17,3,4,5,"345","Loyal Customers"
17590,3513,2,1158.29,4,3,4,"434","Loyal Customers"
17591,13057,7,2225.97,2,5,5,"255","At Risk"
17593,828,5,3927.34,5,4,5,"545","Best Customers"
17594,14637,2,993.18,2,3,4,"234","Others"
17595,2588,2,388.79,5,3,2,"532","Big Spenders (New)"
17596,4795,7,2827.93,4,5,5,"455","Best Customers"
17597,29024,1,2044.37,1,2,4,"124","Others"
17600,3761,1,161.67,4,2,1,"421","Recent but Infrequent"
17601,31403,1,116.01,1,2,1,"121","Others"
17602,4727,5,4014.28,4,4,5,"445","Best Customers"
17603,13719,1,394.72,2,2,2,"222","Others"
17604,29404,2,309.36,1,3,2,"132","Others"
17608,6899,2,193.42,3,3,1,"331","Others"
17609,8238,5,1112.22,3,4,4,"344","Loyal Customers"
17611,1299,15,3984.22,5,5,5,"555","Best Customers"
17612,10101,6,2048.45,3,5,4,"354","Loyal Customers"
17613,4665,14,4559.15,4,5,5,"455","Best Customers"
17614,10482,1,390.07,3,2,2,"322","Others"
17615,19572,3,329.6,2,4,2,"242","At Risk"
17616,24332,3,571.2,2,4,3,"243","At Risk"
17618,1186,3,971.58,5,4,4,"544","Best Customers"
17619,38868,1,218.52,1,2,1,"121","Others"
17620,10986,1,81.44,3,2,1,"321","Others"
17621,4191,3,1379.9,4,4,4,"444","Best Customers"
17623,6751,1,527.05,4,2,3,"423","Recent but Infrequent"
17624,2886,2,843.48,5,3,3,"533","Loyal Customers"
17625,3847,4,2047,4,4,4,"444","Best Customers"
17628,14244,1,75.75,2,2,1,"221","Others"
17629,1192,8,1814.12,5,5,4,"554","Best Customers"
17630,23727,2,503.6,2,3,3,"233","Others"
17631,20397,2,416.5,2,3,2,"232","Others"
17633,6509,4,1324.84,4,4,4,"444","Best Customers"
17634,7337,9,2361.97,3,5,5,"355","Loyal Customers"
17636,4044,1,285.56,4,2,2,"422","Recent but Infrequent"
17637,6518,2,547.06,4,3,3,"433","Loyal Customers"
17639,35581,1,108.5,1,2,1,"121","Others"
17640,14969,1,621.66,2,2,3,"223","Others"
17642,18490,2,712.29,2,3,3,"233","Others"
17643,45031,1,101.55,1,2,1,"121","Others"
17644,186,11,2895.64,5,5,5,"555","Best Customers"
17646,29752,3,1008.39,1,4,4,"144","At Risk"
17647,11890,1,133.06,3,2,1,"321","Others"
17648,11332,4,1797.5,3,4,4,"344","Loyal Customers"
17649,20510,1,868.49,2,2,3,"223","Others"
17650,4249,1,166.08,4,2,1,"421","Recent but Infrequent"
17651,2525,10,3945,5,5,5,"555","Best Customers"
17652,5372,12,4867.72,4,5,5,"455","Best Customers"
17653,7345,4,1207.56,3,4,4,"344","Loyal Customers"
17654,35752,1,117.55,1,2,1,"121","Others"
17655,2280,7,2638.94,5,5,5,"555","Best Customers"
17656,13061,5,1674.69,2,4,4,"244","At Risk"
17658,5391,2,595.42,4,3,3,"433","Loyal Customers"
17659,3561,12,2999.46,4,5,5,"455","Best Customers"
17660,20726,1,196,2,2,1,"221","Others"
17663,5498,7,1802.91,4,5,4,"454","Best Customers"
17664,3898,2,604.64,4,3,3,"433","Loyal Customers"
17666,849,2,728.16,5,3,3,"533","Loyal Customers"
17667,12067,5,2055.51,3,4,5,"345","Loyal Customers"
17668,190,2,347.75,5,3,2,"532","Big Spenders (New)"
17669,8430,7,3406.72,3,5,5,"355","Loyal Customers"
17670,30588,1,205.7,1,2,1,"121","Others"
17671,3154,4,1572.71,4,4,4,"444","Best Customers"
17672,9505,2,3178.17,3,3,5,"335","Loyal Customers"
17673,209,6,1629.12,5,5,4,"554","Best Customers"
17674,13267,2,551.04,2,3,3,"233","Others"
17675,1482,30,19645.36,5,5,5,"555","Best Customers"
17676,902,6,1387.68,5,5,4,"554","Best Customers"
17677,360,29,15706.11,5,5,5,"555","Best Customers"
17678,34465,1,298.11,1,2,2,"122","Others"
17679,10040,2,1992.11,3,3,4,"334","Loyal Customers"
17680,4853,1,184.4,4,2,1,"421","Recent but Infrequent"
17682,2088,6,2474.33,5,5,5,"555","Best Customers"
17684,8593,1,239.41,3,2,1,"321","Others"
17685,3416,7,3191.53,4,5,5,"455","Best Customers"
17686,1269,7,5739.46,5,5,5,"555","Best Customers"
17690,6203,15,4757.95,4,5,5,"455","Best Customers"
17691,42290,2,290.4,1,3,2,"132","Others"
17692,19221,4,740.94,2,4,3,"243","At Risk"
17693,20382,1,200.47,2,2,1,"221","Others"
17694,20758,1,283.12,2,2,2,"222","Others"
17695,19724,2,765.34,2,3,3,"233","Others"
17696,7699,8,2285.71,3,5,5,"355","Loyal Customers"
17697,31248,1,338.95,1,2,2,"122","Others"
17698,33948,1,154.95,1,2,1,"121","Others"
17700,3362,4,2534.64,4,4,5,"445","Best Customers"
17701,32955,1,417.95,1,2,2,"122","Others"
17702,6112,4,1824.37,4,4,4,"444","Best Customers"
17703,7027,3,798.74,3,4,3,"343","Loyal Customers"
17704,23620,2,885.19,2,3,3,"233","Others"
17705,672,9,1823.52,5,5,4,"554","Best Customers"
17706,934,17,10504.49,5,5,5,"555","Best Customers"
17707,25717,2,152.4,1,3,1,"131","Others"
17708,26076,2,267.08,1,3,2,"132","Others"
17709,23728,1,137.45,2,2,1,"221","Others"
17711,2259,2,385.1,5,3,2,"532","Big Spenders (New)"
17712,8734,1,522.91,3,2,3,"323","Others"
17714,39750,1,153,1,2,1,"121","Others"
17715,27325,1,326.4,1,2,2,"122","Others"
17716,4587,11,5655.99,4,5,5,"455","Best Customers"
17718,30671,1,139.35,1,2,1,"121","Others"
17719,7653,15,5396.04,3,5,5,"355","Loyal Customers"
17720,5531,4,1195.94,4,4,4,"444","Best Customers"
17722,16137,4,2424.04,2,4,5,"245","At Risk"
17723,19144,6,3276.4,2,5,5,"255","At Risk"
17724,12636,3,1033,3,4,4,"344","Loyal Customers"
17725,3272,11,3439.08,4,5,5,"455","Best Customers"
17727,2921,1,1060.25,5,2,4,"524","Recent but Infrequent"
17728,852,3,2876.01,5,4,5,"545","Best Customers"
17730,607,13,5298.48,5,5,5,"555","Best Customers"
17731,13927,4,1240.11,2,4,4,"244","At Risk"
17732,44980,1,303.97,1,2,2,"122","Others"
17733,7843,2,692.19,3,3,3,"333","Loyal Customers"
17734,10175,3,700.63,3,4,3,"343","Loyal Customers"
17735,7518,18,12216.42,3,5,5,"355","Loyal Customers"
17736,1799,3,377.44,5,4,2,"542","Big Spenders (New)"
17737,1808,2,168.24,5,3,1,"531","Big Spenders (New)"
17738,4037,4,1879.05,4,4,4,"444","Best Customers"
17739,2579,7,2791.35,5,5,5,"555","Best Customers"
17742,17877,2,355.11,2,3,2,"232","Others"
17744,712,6,2322.4,5,5,5,"555","Best Customers"
17746,31613,1,110.25,1,2,1,"121","Others"
17747,17847,1,71.4,2,2,1,"221","Others"
17749,24779,2,674.52,2,3,3,"233","Others"
17750,1072,9,1797.57,5,5,4,"554","Best Customers"
17752,42539,1,80.64,1,2,1,"121","Others"
17754,7555,4,1571.27,3,4,4,"344","Loyal Customers"
17757,161,30,5605.29,5,5,5,"555","Best Customers"
17758,4041,8,3456.7,4,5,5,"455","Best Customers"
17759,3515,3,834.99,4,4,3,"443","Loyal Customers"
17760,4415,2,287.59,4,3,2,"432","Others"
17761,6810,1,712.78,4,2,3,"423","Recent but Infrequent"
17763,34380,1,15,1,2,1,"121","Others"
17764,9564,2,818.82,3,3,3,"333","Loyal Customers"
17765,22720,3,371.88,2,4,2,"242","At Risk"
17767,3054,1,271.2,4,2,2,"422","Recent but Infrequent"
17768,1528,3,2273.18,5,4,5,"545","Best Customers"
17769,2731,10,3997.98,5,5,5,"555","Best Customers"
17770,26942,5,1143.27,1,4,4,"144","At Risk"
17771,10397,2,245.81,3,3,1,"331","Others"
17772,2299,2,182.77,5,3,1,"531","Big Spenders (New)"
17774,16160,4,1225.41,2,4,4,"244","At Risk"
17775,33331,1,56.4,1,2,1,"121","Others"
17777,5079,3,665.86,4,4,3,"443","Loyal Customers"
17779,4258,3,658.57,4,4,3,"443","Loyal Customers"
17781,22814,2,188.02,2,3,1,"231","Others"
17783,12872,2,283.47,2,3,2,"232","Others"
17785,10144,1,131.94,3,2,1,"321","Others"
17786,14723,2,278.74,2,3,2,"232","Others"
17787,22060,4,1865.19,2,4,4,"244","At Risk"
17788,13196,2,1117.9,2,3,4,"234","Others"
17789,36061,1,225.9,1,2,1,"121","Others"
17790,5649,14,1965.55,4,5,4,"454","Best Customers"
17791,5996,1,106.1,4,2,1,"421","Recent but Infrequent"
17793,5313,1,323.04,4,2,2,"422","Recent but Infrequent"
17795,25051,2,350.39,1,3,2,"132","Others"
17796,8187,4,697.9,3,4,3,"343","Loyal Customers"
17797,4551,3,780.43,4,4,3,"443","Loyal Customers"
17799,4510,10,3055.93,4,5,5,"455","Best Customers"
17800,7548,9,1199.01,3,5,4,"354","Loyal Customers"
17802,14407,3,1285.04,2,4,4,"244","At Risk"
17805,13116,1,512.31,2,2,3,"223","Others"
17806,2419,1,546.04,5,2,3,"523","Recent but Infrequent"
17809,3331,12,5411.91,4,5,5,"455","Best Customers"
17811,928,39,7837.73,5,5,5,"555","Best Customers"
17812,2686,4,732.16,5,4,3,"543","Loyal Customers"
17813,2744,5,1770.88,5,4,4,"544","Best Customers"
17816,7426,4,36.56,3,4,1,"341","Others"
17817,911,3,387.68,5,4,2,"542","Big Spenders (New)"
17819,12783,7,3704.87,3,5,5,"355","Loyal Customers"
17824,9692,1,298.4,3,2,2,"322","Others"
17827,1064,5,1995.46,5,4,4,"544","Best Customers"
17828,4690,4,1820.09,4,4,4,"444","Best Customers"
17829,37676,1,889.24,1,2,3,"123","Others"
17830,231,3,398.7,5,4,2,"542","Big Spenders (New)"
17831,6856,1,35.4,4,2,1,"421","Recent but Infrequent"
17832,9393,1,155.37,3,2,1,"321","Others"
17835,486,3,350.64,5,4,2,"542","Big Spenders (New)"
17836,9271,1,110.21,3,2,1,"321","Others"
17837,8282,8,1593.38,3,5,4,"354","Loyal Customers"
17838,5652,5,2779.3,4,4,5,"445","Best Customers"
17839,8272,1,338.8,3,2,2,"322","Others"
17841,253,124,40991.57,5,5,5,"555","Best Customers"
17843,38044,1,205.48,1,2,1,"121","Others"
17844,17159,1,51.56,2,2,1,"221","Others"
17846,14660,1,2033.1,2,2,4,"224","Others"
17848,14225,9,901.2,2,5,3,"253","At Risk"
17849,29607,4,605.8,1,4,3,"143","At Risk"
17850,44796,34,5391.21,1,5,5,"155","At Risk"
17852,2454,2,114.34,5,3,1,"531","Big Spenders (New)"
17854,25670,2,311.26,1,3,2,"132","Others"
17855,44974,1,208.97,1,2,1,"121","Others"
17856,30815,3,1142.63,1,4,4,"144","At Risk"
17857,941,23,26879.04,5,5,5,"555","Best Customers"
17858,1184,12,5155.66,5,5,5,"555","Best Customers"
17859,38190,1,148.21,1,2,1,"121","Others"
17860,44218,1,252.8,1,2,2,"122","Others"
17861,605,8,2100.8,5,5,5,"555","Best Customers"
17862,39923,1,330.9,1,2,2,"122","Others"
17863,10935,6,3160,3,5,5,"355","Loyal Customers"
17864,2734,3,597.5,5,4,3,"543","Loyal Customers"
17865,6318,20,10526.32,4,5,5,"455","Best Customers"
17866,20945,1,329.65,2,2,2,"222","Others"
17867,6249,6,1197.1,4,5,4,"454","Best Customers"
17869,17226,5,428.18,2,4,2,"242","At Risk"
17870,2880,11,1629.44,5,5,4,"554","Best Customers"
17871,27757,1,155.9,1,2,1,"121","Others"
17873,14065,5,1859.16,2,4,4,"244","At Risk"
17874,25745,6,683.46,1,5,3,"153","At Risk"
17877,23834,1,237.61,2,2,1,"221","Others"
17878,8590,1,379.45,3,2,2,"322","Others"
17879,24301,1,178.52,2,2,1,"221","Others"
17880,43403,1,458.92,1,2,2,"122","Others"
17881,38105,1,133.35,1,2,1,"121","Others"
17883,588,4,671.77,5,4,3,"543","Loyal Customers"
17884,765,4,717.45,5,4,3,"543","Loyal Customers"
17885,2637,1,190.19,5,2,1,"521","Recent but Infrequent"
17886,6628,3,899.61,4,4,3,"443","Loyal Customers"
17887,19462,1,111.35,2,2,1,"221","Others"
17888,4265,8,726.05,4,5,3,"453","Loyal Customers"
17889,28727,2,203.87,1,3,1,"131","Others"
17890,39875,2,602.09,1,3,3,"133","Others"
17891,22950,1,203.86,2,2,1,"221","Others"
17892,10337,3,244.1,3,4,1,"341","Others"
17893,30169,1,112.25,1,2,1,"121","Others"
17894,12799,8,1119.81,3,5,4,"354","Loyal Customers"
17895,8665,1,98,3,2,1,"321","Others"
17896,4796,1,256.32,4,2,2,"422","Recent but Infrequent"
17897,24190,3,566.6,2,4,3,"243","At Risk"
17898,14666,2,152.06,2,3,1,"231","Others"
17899,22818,1,155.8,2,2,1,"221","Others"
17900,26206,2,112.2,1,3,1,"131","Others"
17901,5877,1,110.38,4,2,1,"421","Recent but Infrequent"
17904,4285,1,191.67,4,2,1,"421","Recent but Infrequent"
17905,12589,4,800.24,3,4,3,"343","Loyal Customers"
17906,32418,1,72.9,1,2,1,"121","Others"
17908,45178,1,243.28,1,2,1,"121","Others"
17911,1833,1,366.23,5,2,2,"522","Recent but Infrequent"
17912,38568,5,311.01,1,4,2,"142","At Risk"
17913,10868,2,411.6,3,3,2,"332","Others"
17914,722,1,336.43,5,2,2,"522","Recent but Infrequent"
17917,8912,3,341.28,3,4,2,"342","Others"
17919,15182,1,1304.04,2,2,4,"224","Others"
17920,915,17,4204.1,5,5,5,"555","Best Customers"
17921,11619,4,826.52,3,4,3,"343","Loyal Customers"
17923,36154,1,207.5,1,2,1,"121","Others"
17924,2580,7,2962.5,5,5,5,"555","Best Customers"
17925,44971,1,244.08,1,2,1,"121","Others"
17926,19784,2,397.29,2,3,2,"232","Others"
17928,8905,2,212.54,3,3,1,"331","Others"
17929,2342,4,843,5,4,3,"543","Loyal Customers"
17930,7241,5,1740.48,3,4,4,"344","Loyal Customers"
17931,19909,2,408.36,2,3,2,"232","Others"
17932,5858,3,1331.57,4,4,4,"444","Best Customers"
17934,9838,2,704.25,3,3,3,"333","Loyal Customers"
17935,20530,2,145.79,2,3,1,"231","Others"
17936,1083,1,389.84,5,2,2,"522","Recent but Infrequent"
17937,1564,7,4301.22,5,5,5,"555","Best Customers"
17939,22829,1,99.14,2,2,1,"221","Others"
17940,9365,10,4106.44,3,5,5,"355","Loyal Customers"
17941,19683,1,304.56,2,2,2,"222","Others"
17942,1428,1,77.5,5,2,1,"521","Recent but Infrequent"
17946,30770,2,149.58,1,3,1,"131","Others"
17947,7545,1,176.68,3,2,1,"321","Others"
17948,21388,1,358.56,2,2,2,"222","Others"
17949,1415,43,56566.48,5,5,5,"555","Best Customers"
17950,12885,3,482.2,2,4,2,"242","At Risk"
17951,8075,3,1008.54,3,4,4,"344","Loyal Customers"
17954,1071,12,2332.72,5,5,5,"555","Best Customers"
17955,26948,4,557.3,1,4,3,"143","At Risk"
17956,32725,1,12.75,1,2,1,"121","Others"
17957,12057,1,111.68,3,2,1,"321","Others"
17958,18328,1,508.46,2,2,3,"223","Others"
17960,23965,1,73.78,2,2,1,"221","Others"
17961,4200,39,1296.44,4,5,4,"454","Best Customers"
17962,20861,1,102.83,2,2,1,"221","Others"
17964,6622,2,471.7,4,3,2,"432","Others"
17965,7664,14,2622.57,3,5,5,"355","Loyal Customers"
17966,7655,5,1098.43,3,4,4,"344","Loyal Customers"
17967,44724,1,123.07,1,2,1,"121","Others"
17968,45123,1,277.35,1,2,2,"122","Others"
17969,23494,2,228.2,2,3,1,"231","Others"
17970,28553,1,582.59,1,2,3,"123","Others"
17972,31774,1,136.04,1,2,1,"121","Others"
17973,9847,1,337.04,3,2,2,"322","Others"
17974,5124,3,740.79,4,4,3,"443","Loyal Customers"
17975,3076,13,4488.81,4,5,5,"455","Best Customers"
17976,44838,1,353.19,1,2,2,"122","Others"
17977,5960,1,288.14,4,2,2,"422","Recent but Infrequent"
17978,43519,1,300.92,1,2,2,"122","Others"
17979,7113,4,757.71,3,4,3,"343","Loyal Customers"
17980,23406,3,811.45,2,4,3,"243","At Risk"
17984,21306,1,152.68,2,2,1,"221","Others"
17985,4531,1,634.95,4,2,3,"423","Recent but Infrequent"
17986,10355,1,20.8,3,2,1,"321","Others"
17987,25728,1,198.57,1,2,1,"121","Others"
17988,2492,7,201.12,5,5,1,"551","Big Spenders (New)"
17990,31272,3,630.84,1,4,3,"143","At Risk"
17991,30142,2,93.35,1,3,1,"131","Others"
17994,18701,4,678.49,2,4,3,"243","At Risk"
17995,36066,1,76.1,1,2,1,"121","Others"
17997,13219,8,1970.67,2,5,4,"254","At Risk"
17999,7510,2,382.06,3,3,2,"332","Others"
18001,2590,2,417.23,5,3,2,"532","Big Spenders (New)"
18004,43077,1,169.47,1,2,1,"121","Others"
18005,739,2,249.72,5,3,1,"531","Big Spenders (New)"
18006,4708,1,444.68,4,2,2,"422","Recent but Infrequent"
18008,12442,9,2116.19,3,5,5,"355","Loyal Customers"
18009,31120,1,257.34,1,2,2,"122","Others"
18010,33675,1,174.8,1,2,1,"121","Others"
18011,44990,1,102.79,1,2,1,"121","Others"
18013,22268,2,187.29,2,3,1,"231","Others"
18014,5683,1,166.42,4,2,1,"421","Recent but Infrequent"
18015,909,1,120.03,5,2,1,"521","Recent but Infrequent"
18016,6707,5,1483.56,4,4,4,"444","Best Customers"
18017,14233,3,523,2,4,3,"243","At Risk"
18018,17387,2,122.14,2,3,1,"231","Others"
18019,9751,1,38.45,3,2,1,"321","Others"
18022,7106,1,668.11,3,2,3,"323","Others"
18024,22046,2,389.78,2,3,2,"232","Others"
18027,16338,1,115.31,2,2,1,"221","Others"
18030,874,2,230.65,5,3,1,"531","Big Spenders (New)"
18032,41043,1,73.5,1,2,1,"121","Others"
18033,11873,1,97.97,3,2,1,"321","Others"
18034,4335,2,422.88,4,3,2,"432","Others"
18035,7108,3,730.4,3,4,3,"343","Loyal Customers"
18036,6694,3,405.62,4,4,2,"442","Others"
18037,22115,6,70.02,2,5,1,"251","At Risk"
18040,4049,2,357.2,4,3,2,"432","Others"
18041,2484,21,4183.39,5,5,5,"555","Best Customers"
18042,10235,1,165.05,3,2,1,"321","Others"
18043,5047,3,559.51,4,4,3,"443","Loyal Customers"
18044,917,10,2088.6,5,5,5,"555","Best Customers"
18045,8919,1,189.4,3,2,1,"321","Others"
18048,27535,2,172.29,1,3,1,"131","Others"
18050,42555,1,74.4,1,2,1,"121","Others"
18053,12573,1,300.02,3,2,2,"322","Others"
18055,1283,10,6784.19,5,5,5,"555","Best Customers"
18056,36679,1,363.65,1,2,2,"122","Others"
18058,2061,1,170.16,5,2,1,"521","Recent but Infrequent"
18059,4709,3,306.46,4,4,2,"442","Others"
18061,4408,10,2119.41,4,5,5,"455","Best Customers"
18062,24281,3,720.52,2,4,3,"243","At Risk"
18064,19729,2,814,2,3,3,"233","Others"
18065,1199,14,2392.83,5,5,5,"555","Best Customers"
18066,13382,1,318,2,2,2,"222","Others"
18067,8180,1,396.33,3,2,2,"322","Others"
18068,36782,1,101.7,1,2,1,"121","Others"
18069,5516,5,2036.67,4,4,4,"444","Best Customers"
18071,33741,2,453,1,3,2,"132","Others"
18072,25843,1,247.44,1,2,1,"121","Others"
18073,18026,12,3877.52,2,5,5,"255","At Risk"
18074,45203,1,489.6,1,2,3,"123","Others"
18075,4749,10,2611.75,4,5,5,"455","Best Customers"
18077,1523,11,2633.01,5,5,5,"555","Best Customers"
18078,29391,2,336.13,1,3,2,"132","Others"
18079,8854,4,3651.97,3,4,5,"345","Loyal Customers"
18080,3991,2,1231.5,4,3,4,"434","Loyal Customers"
18081,7282,3,343.45,3,4,2,"342","Others"
18082,5375,1,703.37,4,2,3,"423","Recent but Infrequent"
18084,3301,1,90.48,4,2,1,"421","Recent but Infrequent"
18085,40475,2,689.95,1,3,3,"133","Others"
18086,35340,1,101.34,1,2,1,"121","Others"
18087,16210,2,4055.72,2,3,5,"235","Others"
18088,11357,1,167.67,3,2,1,"321","Others"
18092,7809,10,8506.42,3,5,5,"355","Loyal Customers"
18093,15673,4,2106.52,2,4,5,"245","At Risk"
18094,14393,7,3017.3,2,5,5,"255","At Risk"
18095,38880,2,580.05,1,3,3,"133","Others"
18096,2452,3,911.15,5,4,3,"543","Loyal Customers"
18097,1423,6,2697.8,5,5,5,"555","Best Customers"
18099,19199,1,168.31,2,2,1,"221","Others"
18101,2432,2,223.65,5,3,1,"531","Big Spenders (New)"
18102,2448,57,248171.76,5,5,5,"555","Best Customers"
18104,7533,1,754.64,3,2,3,"323","Others"
18105,7571,1,113.48,3,2,1,"321","Others"
18106,40382,1,430.7,1,2,2,"122","Others"
18108,33253,1,271,1,2,2,"122","Others"
18109,306,26,8052.97,5,5,5,"555","Best Customers"
18110,4084,1,236.3,4,2,1,"421","Recent but Infrequent"
18112,2635,2,352.69,5,3,2,"532","Big Spenders (New)"
18113,44227,1,76.32,1,2,1,"121","Others"
18114,36928,1,220.1,1,2,1,"121","Others"
18116,12333,8,1418.03,3,5,4,"354","Loyal Customers"
18117,5374,1,320.72,4,2,2,"422","Recent but Infrequent"
18118,2286,26,5653.82,5,5,5,"555","Best Customers"
18119,44020,1,181.12,1,2,1,"121","Others"
18120,29139,1,111.15,1,2,1,"121","Others"
18121,21686,2,673.1,2,3,3,"233","Others"
18122,1533,6,1826.21,5,5,4,"554","Best Customers"
18123,5000,2,589.44,4,3,3,"433","Loyal Customers"
18125,5984,4,1142.99,4,4,4,"444","Best Customers"
18126,11254,1,206.83,3,2,1,"321","Others"
18127,4053,3,348.73,4,4,2,"442","Others"
18129,32023,1,112.55,1,2,1,"121","Others"
18130,3055,3,1059.39,4,4,4,"444","Best Customers"
18133,28754,1,931.5,1,2,3,"123","Others"
18135,5860,5,681.91,4,4,3,"443","Loyal Customers"
18136,11391,3,784.33,3,4,3,"343","Loyal Customers"
18138,37270,1,152.65,1,2,1,"121","Others"
18139,3742,6,8438.34,4,5,5,"455","Best Customers"
18142,22564,2,1019.52,2,3,4,"234","Others"
18143,18331,2,1000.16,2,3,4,"234","Others"
18144,1323,12,2888.75,5,5,5,"555","Best Customers"
18145,2729,4,2861.55,5,4,5,"545","Best Customers"
18146,20611,2,160.35,2,3,1,"231","Others"
18147,8971,2,179.34,3,3,1,"331","Others"
18149,9551,3,612.08,3,4,3,"343","Loyal Customers"
18150,6654,3,566.58,4,4,3,"443","Loyal Customers"
18151,19986,2,653.35,2,3,3,"233","Others"
18154,599,2,399.19,5,3,2,"532","Big Spenders (New)"
18155,13409,3,371.62,2,4,2,"242","At Risk"
18156,2661,2,734.94,5,3,3,"533","Loyal Customers"
18158,1747,2,453.4,5,3,2,"532","Big Spenders (New)"
